Idade,Gênero,IMC,Filhos,Fumante,Região,Encargos
44.0,feminino,31.117401713880862,3.0,,sudeste,24358.70
32.0,masculino,36.774709199966304,0.0,não,nordeste,24787.35
38.0,feminino,30.448266828049921,2.0,,nordeste,32824.13
71.0,masculino,29.940462182310286,,não,centro-oeste,29170.23
64.0,masculino,27.594736118312502,5.0,sim,norte,36597.37
29.0,masculino,40.410327942273632,3.0,não,sul,26005.16
19.0,masculino,26.418749624773583,0.0,não,norte,17009.37
44.0,masculino,23.672264291295350,5.0,sim,nordeste,30636.13
48.0,feminino,32.390836926738723,0.0,não,sudeste,25795.42
80.0,masculino,25.303039333940956,2.0,não,norte,28651.52
20.0,feminino,34.136826964155776,,não,sudeste,21068.41
47.0,masculino,35.985307996963542,4.0,não,nordeste,27392.65
27.0,feminino,31.132334844038098,1.0,não,centro-oeste,20966.17
57.0,masculino,31.043664157023511,5.0,não,centro-oeste,26921.83
51.0,feminino,35.999467382348635,5.0,não,nordeste,28199.73
26.0,masculino,25.039657734976005,,sim,centro-oeste,27719.83
64.0,feminino,20.098052913154032,5.0,sim,sul,32849.03
26.0,masculino,38.383495717902547,5.0,sim,nordeste,34391.75
30.0,feminino,35.176997648620281,3.0,sim,norte,33588.50
29.0,feminino,28.490900533102385,2.0,sim,nordeste,30045.45
24.0,feminino,20.741338323377822,0.0,não,sul,15170.67
34.0,masculino,32.909942688994308,1.0,sim,sudeste,33254.97
44.0,feminino,32.103801293159343,1.0,sim,sudeste,34851.90
35.0,feminino,,1.0,sim,sudeste,30168.15
43.0,feminino,22.419725530863342,0.0,sim,norte,29809.86
27.0,,29.791900211512591,0.0,sim,sudeste,30295.95
63.0,masculino,32.882236293764287,5.0,não,nordeste,29041.12
24.0,feminino,26.994809111170752,5.0,sim,nordeste,28297.40
,masculino,34.282002946096610,5.0,sim,centro-oeste,35541.00
22.0,masculino,20.485459870886501,5.0,sim,norte,24642.73
97.0,masculino,24.249978706140182,4.0,sim,sul,41524.99
85.0,masculino,34.783035889307981,5.0,sim,norte,44391.52
37.0,feminino,25.021748399369517,2.0,não,norte,19910.87
57.0,masculino,25.584614765369707,0.0,não,sudeste,24192.31
18.0,feminino,25.028571445177276,2.0,não,sudeste,16114.29
21.0,feminino,23.959159986050887,5.0,sim,norte,26179.58
42.0,feminino,32.976578093157898,0.0,sim,sudeste,34888.29
29.0,feminino,,4.0,não,sudeste,19516.38
28.0,feminino,20.038758991329381,1.0,sim,nordeste,25619.38
55.0,masculino,34.320714520917362,0.0,não,norte,28160.36
94.0,feminino,23.179570832923293,1.0,não,nordeste,30389.79
22.0,masculino,23.171306609302956,4.0,não,sul,15985.65
56.0,masculino,28.915345653524930,,não,norte,25657.67
72.0,masculino,20.651907691720155,0.0,não,sudeste,24725.95
45.0,masculino,23.661837076586773,0.0,sim,centro-oeste,30830.92
44.0,masculino,33.455947470293018,0.0,sim,centro-oeste,35527.97
49.0,feminino,28.344653507671422,0.0,sim,sul,33972.33
28.0,masculino,38.425468655103625,4.0,não,nordeste,24812.73
36.0,feminino,34.294410352545220,5.0,sim,sudeste,34347.21
69.0,feminino,36.498880850059809,3.0,sim,nordeste,42049.44
34.0,masculino,36.409468382668553,5.0,sim,sudeste,35004.73
57.0,masculino,35.827377171055817,0.0,não,sul,29313.69
63.0,feminino,33.426224935549388,4.0,sim,norte,39313.11
19.0,masculino,25.859906204221635,1.0,sim,nordeste,26729.95
49.0,masculino,29.954893908598469,1.0,sim,sul,34777.45
33.0,masculino,22.022930064150942,1.0,sim,sul,27611.47
57.0,masculino,24.742782500210176,0.0,,sul,33771.39
31.0,feminino,29.514725837594706,3.0,sim,centro-oeste,30957.36
92.0,feminino,20.378194380553899,5.0,não,sul,28589.10
44.0,feminino,34.244026691291728,1.0,sim,sudeste,35922.01
60.0,feminino,34.125483621599011,5.0,não,norte,29062.74
45.0,feminino,26.103686690479489,2.0,sim,norte,32051.84
39.0,feminino,25.942230086167628,4.0,sim,norte,30771.12
89.0,feminino,37.820641919193519,0.0,sim,nordeste,46710.32
19.0,feminino,,4.0,não,centro-oeste,22223.31
54.0,masculino,22.135576467302199,1.0,não,sudeste,21867.79
43.0,feminino,21.859781717467301,0.0,não,sul,19529.89
62.0,feminino,37.959812289426216,4.0,não,sul,31379.91
44.0,feminino,33.175291498112508,0.0,sim,sudeste,35387.65
53.0,feminino,31.379752044783266,1.0,sim,centro-oeste,36289.88
62.0,masculino,37.500721942802679,0.0,não,sul,31150.36
57.0,masculino,20.661370029525577,5.0,não,centro-oeste,21730.69
71.0,masculino,36.946657555576786,4.0,sim,nordeste,42673.33
22.0,feminino,37.516963525318918,2.0,sim,sul,33158.48
63.0,masculino,37.279499359997254,4.0,sim,nordeste,41239.75
87.0,feminino,36.385939509380205,5.0,não,nordeste,35592.97
48.0,feminino,24.677743173290234,1.0,não,norte,21938.87
54.0,masculino,25.859394846746413,4.0,sim,nordeste,33729.70
57.0,masculino,29.839013320980975,5.0,sim,nordeste,36319.51
21.0,masculino,38.575415807705934,5.0,não,norte,23487.71
52.0,masculino,26.083553177346790,2.0,sim,sul,33441.78
32.0,feminino,29.153735579844925,0.0,não,nordeste,20976.87
33.0,masculino,35.844701216353278,2.0,,nordeste,34522.35
33.0,feminino,24.272845775841358,,não,nordeste,18736.42
92.0,masculino,35.528504148383529,4.0,sim,centro-oeste,46164.25
20.0,masculino,34.742548075292965,5.0,sim,sul,31371.27
56.0,masculino,40.126296873313186,0.0,sim,norte,41263.15
33.0,feminino,40.680392789310136,4.0,sim,sul,36940.20
26.0,masculino,36.633290480162291,3.0,não,sul,23516.65
49.0,masculino,26.874043734052868,0.0,sim,sudeste,33237.02
57.0,masculino,40.186467710576537,5.0,sim,norte,41493.23
84.0,feminino,30.161196078853961,2.0,não,sul,31880.60
22.0,masculino,32.856809009613891,5.0,não,sul,20828.40
74.0,feminino,29.933735102884491,4.0,sim,nordeste,39766.87
43.0,masculino,20.065296225714994,4.0,não,centro-oeste,18632.65
35.0,feminino,33.501536547262574,3.0,não,nordeste,23750.77
53.0,masculino,28.544128503668326,2.0,sim,sudeste,34872.06
40.0,masculino,36.982112116529570,3.0,não,centro-oeste,26491.06
47.0,feminino,32.540583694682535,1.0,não,norte,25670.29
51.0,,25.741499920452004,4.0,não,nordeste,23070.75
44.0,feminino,29.414912799734375,0.0,não,nordeste,23507.46
25.0,feminino,39.164755351653105,3.0,sim,nordeste,34582.38
41.0,masculino,26.388378979152782,5.0,não,nordeste,21394.19
34.0,feminino,34.702088197037370,5.0,sim,norte,34151.04
97.0,feminino,35.299380117054131,2.0,sim,sul,47049.69
44.0,masculino,38.307960430853302,4.0,não,sudeste,27953.98
22.0,masculino,40.090338122202765,3.0,não,norte,24445.17
57.0,masculino,38.258463541973817,4.0,sim,centro-oeste,40529.23
28.0,masculino,22.900670997873156,4.0,sim,centro-oeste,27050.34
38.0,feminino,37.722286046282158,3.0,não,sul,26461.14
41.0,feminino,21.075008846099845,4.0,não,sul,18737.50
75.0,feminino,37.671780252013997,3.0,sim,sul,43835.89
42.0,masculino,36.078988623709220,0.0,sim,norte,36439.49
93.0,,30.898375552682550,0.0,sim,sul,44049.19
32.0,masculino,32.898747275463777,5.0,não,sudeste,
53.0,masculino,30.701221331661582,0.0,não,sul,25950.61
18.0,feminino,37.348460073408946,4.0,não,norte,22274.23
36.0,feminino,20.346626127679911,2.0,não,sudeste,17373.31
50.0,masculino,36.017292388944888,4.0,não,nordeste,28008.65
64.0,masculino,23.638035946041150,2.0,sim,centro-oeste,34619.02
51.0,masculino,24.838190758790052,4.0,sim,sudeste,32619.10
28.0,feminino,20.683336507099439,0.0,não,centro-oeste,15941.67
86.0,feminino,36.739512405928965,5.0,não,centro-oeste,35569.76
45.0,feminino,,5.0,não,sudeste,26659.71
41.0,feminino,30.792524493198533,1.0,sim,centro-oeste,33596.26
59.0,feminino,29.387668810995301,4.0,não,sudeste,26493.83
25.0,feminino,30.226403061837687,1.0,não,centro-oeste,20113.20
36.0,feminino,26.724773379548971,4.0,sim,centro-oeste,30562.39
38.0,masculino,25.053977638904229,2.0,não,sul,20126.99
78.0,feminino,24.233780595821066,0.0,sim,nordeste,37716.89
55.0,feminino,30.150163095923504,3.0,sim,nordeste,36075.08
38.0,masculino,26.264306340207030,3.0,não,nordeste,20732.15
91.0,masculino,27.030667907707759,4.0,sim,sul,41715.33
84.0,masculino,30.311088590572474,1.0,não,norte,31955.54
20.0,feminino,30.726495477092234,0.0,sim,centro-oeste,29363.25
64.0,masculino,22.006140037271412,5.0,sim,sudeste,33803.07
59.0,masculino,31.809535160271263,5.0,não,norte,27704.77
28.0,feminino,23.438156592203563,1.0,sim,sul,27319.08
62.0,masculino,32.343308959600405,2.0,não,sul,28571.65
37.0,feminino,29.731127944327539,3.0,não,centro-oeste,22265.56
70.0,feminino,31.018922201732562,2.0,não,nordeste,29509.46
27.0,masculino,34.939347972981991,5.0,sim,sul,32869.67
57.0,masculino,34.675284190955806,5.0,não,sul,28737.64
34.0,masculino,37.958985903699689,4.0,não,nordeste,25779.49
43.0,feminino,40.240592881652795,5.0,não,sul,28720.30
47.0,masculino,33.344377878973103,5.0,não,sul,26072.19
24.0,masculino,36.243080637628398,1.0,não,centro-oeste,22921.54
24.0,masculino,32.731150389685076,4.0,não,nordeste,21165.58
78.0,masculino,21.545925746397334,4.0,não,nordeste,26372.96
46.0,feminino,21.844941324433225,1.0,não,norte,20122.47
77.0,masculino,22.939776473144860,3.0,sim,sudeste,36869.89
51.0,feminino,27.772027361421241,4.0,não,sul,24086.01
40.0,feminino,31.504889135893090,4.0,sim,sudeste,33752.44
42.0,masculino,29.236213028924090,1.0,sim,nordeste,33018.11
19.0,masculino,34.489805342658882,1.0,sim,sudeste,31044.90
46.0,feminino,39.821714039652258,0.0,não,nordeste,29110.86
41.0,masculino,33.076845168537349,0.0,sim,sudeste,34738.42
88.0,feminino,39.006144988213681,3.0,sim,norte,47103.07
50.0,masculino,39.336857050402244,4.0,não,nordeste,29668.43
60.0,masculino,28.274936669682543,2.0,sim,nordeste,36137.47
48.0,masculino,35.285752661031280,0.0,não,nordeste,27242.88
29.0,masculino,35.295578001148465,1.0,sim,centro-oeste,33447.79
23.0,feminino,36.782486626917984,0.0,sim,nordeste,32991.24
51.0,feminino,30.145468544235558,3.0,não,nordeste,25272.73
29.0,feminino,20.228640735140010,0.0,não,centro-oeste,15914.32
41.0,masculino,32.038868974424496,0.0,sim,sudeste,34219.43
19.0,feminino,28.946788914436013,2.0,sim,sudeste,28273.39
60.0,masculino,,3.0,sim,centro-oeste,36002.19
61.0,masculino,39.042030540554602,3.0,sim,centro-oeste,41721.02
46.0,feminino,39.135290571268546,0.0,,sul,28767.65
61.0,masculino,36.616366791394923,2.0,não,norte,30508.18
58.0,masculino,39.065792789755695,0.0,não,centro-oeste,31132.90
35.0,feminino,24.885822362000402,1.0,sim,sul,29442.91
38.0,masculino,40.654895138474277,4.0,sim,sudeste,37927.45
32.0,masculino,40.736432595198118,1.0,não,sul,26768.22
57.0,feminino,34.742747254964342,3.0,não,sul,28771.37
74.0,feminino,26.192104808183786,2.0,sim,sudeste,37896.05
45.0,feminino,30.899893337461871,1.0,não,centro-oeste,24449.95
90.0,masculino,27.078591173981863,3.0,não,sudeste,31539.30
61.0,masculino,27.223009036499944,,sim,sudeste,35811.50
37.0,,29.654391096107183,4.0,sim,norte,32227.20
36.0,masculino,39.137825536667406,2.0,sim,sul,36768.91
22.0,masculino,28.761308601751956,5.0,não,nordeste,18780.65
18.0,feminino,27.169862277548545,5.0,não,nordeste,17184.93
93.0,masculino,27.362160463859004,4.0,sim,centro-oeste,42281.08
37.0,masculino,26.668132328662577,3.0,não,nordeste,20734.07
22.0,masculino,35.490400581961827,2.0,sim,norte,32145.20
44.0,masculino,26.606784518599904,2.0,não,sul,22103.39
46.0,masculino,,4.0,não,sudeste,21595.86
82.0,feminino,22.317059862821167,4.0,não,nordeste,27558.53
22.0,masculino,30.673916249883986,2.0,não,sul,
82.0,masculino,37.214733098963307,1.0,não,centro-oeste,35007.37
39.0,masculino,31.908466914771411,5.0,sim,centro-oeste,33754.23
56.0,masculino,20.134736108089152,3.0,sim,centro-oeste,31267.37
79.0,masculino,29.189583209577796,2.0,não,sul,30394.79
32.0,feminino,35.482217083535517,4.0,não,norte,24141.11
42.0,masculino,22.651866959375012,3.0,não,nordeste,19725.93
35.0,masculino,40.844298456675046,4.0,sim,sul,37422.15
22.0,masculino,31.723207009913890,2.0,não,sul,20261.60
98.0,masculino,23.100761170231958,4.0,sim,sul,41150.38
26.0,masculino,27.986550542755694,1.0,não,norte,19193.28
43.0,feminino,40.666907313632526,3.0,sim,nordeste,38933.45
19.0,feminino,35.066586480334696,5.0,sim,sudeste,31333.29
48.0,masculino,30.742174469883919,0.0,sim,sul,34971.09
48.0,feminino,25.897423371686636,0.0,não,sul,22548.71
31.0,feminino,33.317937341939258,4.0,não,centro-oeste,22858.97
40.0,masculino,34.698813082871360,3.0,sim,norte,35349.41
62.0,masculino,37.659985758765354,3.0,não,norte,31229.99
48.0,masculino,35.358807491778001,4.0,não,sul,27279.40
61.0,,29.427566956608066,2.0,sim,sudeste,36913.78
82.0,masculino,39.257856116574034,0.0,não,sul,36028.93
55.0,feminino,22.608810188770727,3.0,não,sudeste,22304.41
32.0,feminino,,2.0,não,norte,
76.0,masculino,22.653684872446541,5.0,sim,nordeste,36526.84
81.0,feminino,38.647626751043952,2.0,sim,nordeste,45523.81
33.0,masculino,25.408116835225844,4.0,sim,norte,29304.06
56.0,feminino,22.892874514112892,4.0,sim,centro-oeste,32646.44
51.0,masculino,30.076881512076641,4.0,sim,sudeste,35238.44
33.0,feminino,28.894782906656853,1.0,não,sul,21047.39
25.0,feminino,31.847479908112190,3.0,sim,centro-oeste,30923.74
31.0,feminino,20.331382302187584,2.0,sim,centro-oeste,26365.69
27.0,masculino,38.478149887756225,5.0,não,nordeste,24639.07
23.0,masculino,31.567328513353064,3.0,sim,centro-oeste,30383.66
90.0,feminino,38.354801749274908,4.0,sim,sudeste,47177.40
64.0,masculino,23.417502904224439,4.0,sim,nordeste,34508.75
85.0,masculino,25.620189829191834,,não,sul,29810.09
25.0,feminino,22.421290119584569,3.0,não,norte,16210.65
53.0,masculino,22.690679115783825,3.0,não,sul,21945.34
47.0,feminino,33.349057123103122,4.0,não,sul,26074.53
24.0,feminino,24.685578778882814,5.0,sim,sudeste,27142.79
24.0,masculino,27.697972188617446,4.0,não,sul,18648.99
60.0,masculino,40.845297055114360,5.0,não,sul,32422.65
44.0,feminino,31.319488787880898,2.0,não,norte,24459.74
20.0,masculino,37.639615634200476,1.0,sim,sudeste,32819.81
48.0,feminino,23.477857447915807,5.0,não,norte,21338.93
47.0,feminino,34.340947777519121,4.0,sim,centro-oeste,36570.47
34.0,feminino,29.564302162913750,2.0,sim,norte,31582.15
19.0,feminino,26.957305211933303,1.0,sim,sul,27278.65
61.0,feminino,21.482765330393161,2.0,não,sudeste,22941.38
46.0,feminino,20.835623466716574,4.0,,nordeste,29617.81
23.0,masculino,20.786247202284781,2.0,não,norte,14993.12
40.0,feminino,36.335887022462076,5.0,não,nordeste,26167.94
50.0,masculino,24.154541168216740,2.0,sim,norte,32077.27
41.0,masculino,20.175604524049063,4.0,sim,sul,28287.80
33.0,masculino,24.372041615049608,3.0,sim,sudeste,28786.02
37.0,feminino,23.540923261411297,0.0,sim,centro-oeste,29170.46
92.0,feminino,38.182206863164208,0.0,não,centro-oeste,37491.10
42.0,feminino,23.018743552195475,0.0,sim,sul,29909.37
38.0,feminino,27.894006689791219,2.0,sim,sudeste,31547.00
69.0,,40.271353172877700,1.0,não,norte,33935.68
68.0,feminino,33.364076506338161,2.0,não,centro-oeste,30282.04
35.0,masculino,30.828843126821812,5.0,não,nordeste,22414.42
19.0,masculino,27.227087727870029,4.0,não,sudeste,17413.54
53.0,masculino,25.275567253383409,1.0,sim,centro-oeste,33237.78
41.0,feminino,,4.0,não,sudeste,21820.26
37.0,masculino,25.624048420837755,1.0,sim,centro-oeste,30212.02
34.0,masculino,36.733890688395663,0.0,não,sudeste,25166.95
61.0,masculino,39.259621816586287,4.0,não,nordeste,31829.81
46.0,feminino,22.595434009437728,3.0,sim,nordeste,30497.72
46.0,masculino,30.402014263300872,4.0,não,sudeste,24401.01
42.0,feminino,25.130878823648198,1.0,não,sudeste,20965.44
50.0,masculino,24.123039767455984,0.0,não,centro-oeste,22061.52
31.0,masculino,25.503450304284129,2.0,não,centro-oeste,18951.73
53.0,masculino,36.304114872722032,5.0,sim,centro-oeste,38752.06
44.0,masculino,28.576813525439750,1.0,não,nordeste,23088.41
46.0,feminino,33.802361256424580,0.0,não,nordeste,26101.18
35.0,feminino,27.110332272177932,4.0,sim,sudeste,30555.17
77.0,feminino,30.278677536910911,2.0,sim,sul,40539.34
25.0,masculino,25.627441366580486,0.0,sim,sudeste,27813.72
89.0,masculino,26.600587436317247,2.0,sim,sudeste,41100.29
42.0,masculino,34.698305269050907,3.0,não,sul,25749.15
51.0,feminino,39.160994033534476,5.0,não,centro-oeste,29780.50
23.0,feminino,38.798422170925632,5.0,não,norte,23999.21
83.0,masculino,23.932381058136860,5.0,não,norte,28566.19
52.0,feminino,38.206519605574681,0.0,sim,nordeste,39503.26
50.0,feminino,34.088703405409011,2.0,não,nordeste,27044.35
31.0,feminino,28.340985789823742,3.0,não,centro-oeste,20370.49
,feminino,30.832690643026361,3.0,não,sudeste,
48.0,feminino,26.511132718810144,5.0,não,,22855.57
82.0,feminino,22.746616591484261,4.0,sim,sul,37773.31
71.0,masculino,21.600759683243908,,sim,centro-oeste,35000.38
20.0,masculino,31.444509363680696,1.0,não,centro-oeste,19722.25
32.0,feminino,,0.0,não,sul,20295.33
26.0,feminino,26.814062935929800,4.0,não,norte,18607.03
48.0,feminino,28.982518060786072,5.0,sim,norte,34091.26
47.0,masculino,40.128436973014397,3.0,não,sudeste,29464.22
53.0,masculino,34.652922047275590,,não,sul,27926.46
64.0,masculino,28.657353446089152,1.0,sim,nordeste,37128.68
32.0,masculino,32.814531853239318,2.0,,sul,22807.27
30.0,masculino,28.364921935844585,5.0,não,sul,20182.46
76.0,masculino,,1.0,sim,centro-oeste,38675.92
23.0,masculino,24.881867416104193,3.0,não,sudeste,17040.93
50.0,masculino,,1.0,sim,sudeste,31902.32
18.0,masculino,24.974839750533774,3.0,sim,sul,26087.42
72.0,,39.163281839464828,5.0,não,norte,33981.64
50.0,feminino,36.775462560461928,5.0,sim,sul,38387.73
88.0,masculino,20.855078317309983,0.0,sim,sudeste,38027.54
34.0,masculino,33.786372419334714,0.0,sim,sul,33693.19
53.0,feminino,29.113462410530282,4.0,não,centro-oeste,25156.73
45.0,feminino,32.413164079456635,0.0,não,sudeste,25206.58
65.0,masculino,30.791551905001600,2.0,sim,sul,38395.78
,feminino,30.549039153676959,4.0,sim,sul,32274.52
75.0,feminino,,5.0,sim,norte,38415.64
98.0,feminino,21.292268248618441,1.0,sim,sul,40246.13
37.0,feminino,29.229709639381033,0.0,sim,norte,32014.85
43.0,masculino,31.040401485153470,4.0,sim,norte,34120.20
62.0,feminino,37.739582158314592,0.0,sim,sudeste,41269.79
45.0,masculino,29.796898180011321,1.0,não,sudeste,23898.45
37.0,feminino,21.978432212153931,0.0,não,sul,18389.22
,masculino,39.815164697464901,1.0,,centro-oeste,42507.58
51.0,feminino,23.422428994170283,5.0,sim,sudeste,31911.21
69.0,masculino,35.802650189832969,4.0,não,norte,31701.33
23.0,masculino,32.348385195067383,0.0,não,centro-oeste,20774.19
30.0,masculino,32.434788622545441,4.0,sim,norte,32217.39
28.0,masculino,25.633341442751678,3.0,sim,sul,28416.67
94.0,feminino,30.460591654469265,5.0,não,sul,34030.30
25.0,masculino,20.303882534360512,3.0,não,nordeste,15151.94
59.0,feminino,33.847028217364292,5.0,não,centro-oeste,28723.51
53.0,masculino,39.634737789013755,0.0,sim,sudeste,40417.37
97.0,,26.814602424086201,3.0,sim,nordeste,
32.0,feminino,32.239916601388671,5.0,sim,nordeste,32519.96
25.0,feminino,39.780297699948000,0.0,sim,sudeste,34890.15
96.0,feminino,21.567575457036934,5.0,não,sudeste,29983.79
36.0,masculino,28.331150492187003,3.0,sim,norte,31365.58
81.0,masculino,36.982226790588883,0.0,sim,centro-oeste,44691.11
74.0,masculino,25.745020270216560,3.0,sim,sudeste,37672.51
81.0,feminino,34.087113620931128,3.0,não,sudeste,33243.56
,masculino,32.956958822484884,1.0,sim,nordeste,36878.48
44.0,feminino,35.779860079391618,0.0,não,sudeste,26689.93
30.0,feminino,34.168562542770105,0.0,sim,sul,33084.28
47.0,feminino,37.217213031800589,5.0,não,centro-oeste,28008.61
26.0,feminino,40.378482320339001,,não,sul,25389.24
23.0,feminino,32.335831793449450,5.0,sim,,30767.92
20.0,masculino,38.179186707915158,4.0,sim,sul,33089.59
20.0,masculino,36.387113674938249,2.0,sim,norte,32193.56
52.0,masculino,27.029603851676465,3.0,sim,nordeste,33914.80
48.0,feminino,40.584717923316136,0.0,não,centro-oeste,29892.36
58.0,masculino,33.322790013487206,2.0,sim,norte,38261.40
